fid,name,name_en,name_he,name_cn,level1,level2,level3,level4,level5,level6,level7,level8,level9
6507,jiemozi,,,芥末籽,,,jiemozi,,,,,,
6763,jieziguantou,,,桔子罐头,,,jieziguantou,,,,,,
6257,jifaganxiaomu,,,即发干酵母,,,jifaganxiaomu,,,,,,
5108,jifen,,,鸡粉,,,jifen,,,,,,
5125,jifendiaoweiliao,,,鸡粉调味料,,,jifendiaoweiliao,,,,,,
4913,jifurou,,,鸡脯肉,,,jifurou,,,,,,
6896,jigu,,,脊骨,,,jigu,,,,,,
6581,jikuai,,,鸡块,,,jikuai,,,,,,
6645,jiliding,,,吉利丁,,,jiliding,,,,,,
6440,jilidingfen,,,吉利丁粉,,,jilidingfen,,,,,,
7006,jilidingpian,,,吉利丁片,,,jilidingpian,,,,,,
7299,jiliu,,,鸡柳,,,jiliu,,,,,,
7342,jimaocai,,,鸡毛菜,,,jimaocai,,,,,,
4763,jincangyu,,,金仓鱼,,,jincangyu,,,,,,
6415,jinchangyu1,,,金昌鱼,,,jinchangyu1,,,,,,
5923,jiner,,,金耳,,,jiner,,,,,,
4754,jing,,,精,,,jing,,,,,,
5788,jingcong,,,京葱,,,jingcong,,,,,,
5585,jingelejiang,,,金格勒酱,,,jingelejiang,,,,,,
4857,jinggao,,,京糕,,,jinggao,,,,,,
6406,jinghewuchangdaohuaheimi,,,靓禾五常稻花黑米,,,jinghewuchangdaohuaheimi,,,,,,
7348,jinghewuchangdaohuaxiangmi,,,靓禾五常稻花香米,,,jinghewuchangdaohuaxiangmi,,,,,,
5000,jinghexiangmi,,,靓禾香米,,,jinghexiangmi,,,,,,
7315,jingjie,,,荆芥,,,jingjie,,,,,,
6787,jingmianguoxiao,,,镜面果胶,,,jingmianguoxiao,,,,,,
5102,jingou,,,金钩,,,jingou,,,,,,
6204,jingshourou,,,精瘦肉,,,jingshourou,,,,,,
6545,jinhuangtangjiang,,,金黄糖浆,,,jinhuangtangjiang,,,,,,
6849,jinqiangyuguantou,,,金枪鱼罐头,,,jinqiangyuguantou,,,,,,
5828,jinzhutang,,,金珠糖,,,jinzhutang,,,,,,
6700,jirongkapeifen,,,即溶咖啡粉,,,jirongkapeifen,,,,,,
6845,jirou,,,鸡肉,,,jirou,,,,,,
5651,jirouchang,,,鸡肉肠,,,jirouchang,,,,,,
5695,jiroumo,,,鸡肉末,,,jiroumo,,,,,,
6258,jirouxian,,,鸡肉馅,,,jirouxian,,,,,,
5326,jishifen,,,吉士粉,,,jishifen,,,,,,
5090,jishihaican,,,即食海参,,,jishihaican,,,,,,
6365,jishiyanmaipian,,,即食燕麦片,,,jishiyanmaipian,,,,,,
6473,jisongrong,,,姬松茸,,,jisongrong,,,,,,
6439,jitang,,,鸡汤1,,,jitang,,,,,,
7005,jituipai,,,鸡腿排,,,jituipai,,,,,,
6749,jituirou,,,鸡腿肉,,,jituirou,,,,,,
5521,jiu,,,酒,,,jiu,,,,,,
5615,jiucaiduan,,,韭菜段,,,jiucaiduan,,,,,,
4809,jiucaihua,,,韭菜花,,,jiucaihua,,,,,,
4777,jiucaitai,,,韭菜苔,,,jiucaitai,,,,,,
4813,jiucaiya,,,韭菜芽,,,jiucaiya,,,,,,
6234,jiucengta,,,九层塔,,,jiucengta,,,,,,
4825,jiuguihuasheng,,,酒鬼花生,,,jiuguihuasheng,,,,,,
5467,jiuzhihuamei,,,九制话梅,,,jiuzhihuamei,,,,,,
7001,jixiongfu,,,鸡胸脯,,,jixiongfu,,,,,,
6946,jixiongrou,,,鸡胸肉,,,jixiongrou,,,,,,
6870,jizhen,,,鸡胗,,,jizhen,,,,,,
5448,jizhenzi,,,鸡胗子,,,jizhenzi,,,,,,
6448,jizhi,,,鸡汁,,,jizhi,,,,,,
6996,jizhongchi,,,鸡中翅,,,jizhongchi,,,,,,
6346,jizhuazi,,,鸡爪子,,,jizhuazi,,,,,,
6289,juanxincai,,,卷心菜,,,juanxincai,,,,,,
6594,juanxincaixiezi,,,卷心菜叶子,,,juanxincaixiezi,,,,,,
4682,juegenfen,,,蕨根粉,,,juegenfen,,,,,,
5215,juhuacai,,,菊花菜,,,juhuacai,,,,,,
7262,jujifen,,,焗鸡粉,,,jujifen,,,,,,
6499,jundulijiaojiu,,,君度力娇酒,,,jundulijiaojiu,,,,,,
7126,junfen,,,菌粉,,,junfen,,,,,,
5385,jungujiang,,,菌菇酱,,,jungujiang,,,,,,
5287,jupi,,,橘皮,,,jupi,,,,,,
5525,juzi,,,橘子,,,juzi,,,,,,
7000,juzigan,,,橘子干,,,juzigan,,,,,,
6304,juzipi,,,橘子皮,,,juzipi,,,,,,
6107,kaishui,,,开水,,,kaishui,,,,,,
4644,kaishuihelengshui,,,开水和冷水,,,kaishuihelengshui,,,,,,
6019,kaiyang,,,开洋,,,kaiyang,,,,,,
5311,kali,,,咖喱,,,kali,,,,,,
5150,kalifen1,,,咖喱粉,,,kalifen1,,,,,,
5172,kaligao,,,咖喱糕,,,kaligao,,,,,,
5655,kalijiang,,,咖喱酱,,,kalijiang,,,,,,
5819,kalikuai,,,咖喱块,,,kalikuai,,,,,,
6821,kaohaitai,,,烤海苔,,,kaohaitai,,,,,,
6296,kaohuasheng,,,烤花生,,,kaohuasheng,,,,,,
4892,kaojifen,,,烤鸡粉,,,kaojifen,,,,,,
7311,kaojiliao,,,烤鸡料,,,kaojiliao,,,,,,
6428,kaorou,,,烤肉,,,kaorou,,,,,,
6629,kaorouliao,,,烤肉料,,,kaorouliao,,,,,,
6868,kaoshouheizhima,,,烤熟黑芝麻,,,kaoshouheizhima,,,,,,
4668,kaoshouhuashengren,,,烤熟花生仁,,,kaoshouhuashengren,,,,,,
6768,kaoshounuomi,,,烤熟糯米,,,kaoshounuomi,,,,,,
5544,kaozicai,,,烤紫菜,,,kaozicai,,,,,,
5246,kapei,,,咖啡,,,kapei,,,,,,
6457,kapeijiu,,,咖啡酒,,,kapeijiu,,,,,,
5330,kapeirongye,,,咖啡溶液,,,kapeirongye,,,,,,
5011,kedao,,,刻刀,,,kedao,,,,,,
5868,kekewei,,,可可味,,,kekewei,,,,,,
4854,kekezhi,,,可可脂,,,kekezhi,,,,,,
6793,keshiyongheisesubi,,,可食用黑色素笔,,,keshiyongheisesubi,,,,,,
5634,keshiyongjinfen,,,可食用金粉,,,keshiyongjinfen,,,,,,
5390,kesongmianbao,,,可颂面包,,,kesongmianbao,,,,,,
5660,kongqizhaguo,,,空气炸锅,,,kongqizhaguo,,,,,,
6899,kongque,,,孔雀,,,kongque,,,,,,
4886,kongranfen,,,孔然粉,,,kongranfen,,,,,,
6618,kongxincai,,,空心菜,,,kongxincai,,,,,,
6222,kuaizi,,,筷子,,,kuaizi,,,,,,
6460,kuanfen,,,宽粉,,,kuanfen,,,,,,
7099,kuanfentiao,,,宽粉条,,,kuanfentiao,,,,,,
5134,kuangquanshui,,,矿泉水,,,kuangquanshui,,,,,,
5213,kuangquanshuipingzikou,,,矿泉水瓶子口,,,kuangquanshuipingzikou,,,,,,
5801,kuanmiantiao,,,宽面条,,,kuanmiantiao,,,,,,
4950,kuihuaziren1,,,葵花籽仁,,,kuihuaziren1,,,,,,
5207,kuihuaziyou1,,,葵花子油,,,kuihuaziyou1,,,,,,
6952,kuju,,,苦菊,,,kuju,,,,,,
7030,kuju1,,,苦苣,,,kuju1,,,,,,
7150,kujucai1,,,苦菊菜,,,kujucai1,,,,,,
4893,kukeyibaiaoerliangkaorouliao,,,酷客壹佰奥尔良烤肉料,,,kukeyibaiaoerliangkaorouliao,,,,,,
6047,kukeyibaiyidalixiangcaoliao,,,酷克壹佰意大利香草料,,,kukeyibaiyidalixiangcaoliao,,,,,,
7090,kulei,,,苦蕌,,,kulei,,,,,,
7119,kuxiao,,,苦藠,,,kuxiao,,,,,,
7062,labaicai,,,辣白菜,,,labaicai,,,,,,
6277,ladoushi,,,辣豆豉,,,ladoushi,,,,,,
5323,lagen,,,辣根,,,lagen,,,,,,
6122,lajiang,,,辣酱,,,lajiang,,,,,,
6576,lajiangyou,,,辣酱油,,,lajiangyou,,,,,,
7222,lajiaogan,,,辣椒干,,,lajiaogan,,,,,,
7004,lajiaohongyou,,,辣椒红油,,,lajiaohongyou,,,,,,
7121,lajiaoli,,,辣椒粒,,,lajiaoli,,,,,,
6614,lajiaomian,,,辣椒面,,,lajiaomian,,,,,,
5269,lajiaomo,,,辣椒末,,,lajiaomo,,,,,,
5878,lajiaosi,,,辣椒丝,,,lajiaosi,,,,,,
6781,lajiaosui,,,辣椒碎,,,lajiaosui,,,,,,
6274,lajiaosushilaobafandianliyongde,,,辣椒素是老爸饭店里用的,,,lajiaosushilaobafandianliyongde,,,,,,
5680,lajiaozhi,,,辣椒汁,,,lajiaozhi,,,,,,
5338,lajiaozi,,,辣椒籽,,,lajiaozi,,,,,,
6949,langmujiujinputaogan,,,朗姆酒浸葡萄干,,,langmujiujinputaogan,,,,,,
7101,laniurou,,,腊牛肉,,,laniurou,,,,,,
6109,lanmeigan,,,蓝莓干,,,lanmeigan,,,,,,
7319,lanmeiguojiang,,,蓝莓果酱,,,lanmeiguojiang,,,,,,
6447,lanmeiguojiangshengyudeguozhi,,,蓝莓果酱剩余的果汁,,,lanmeiguojiangshengyudeguozhi,,,,,,
7245,lanmeijiang,,,蓝莓酱,,,lanmeijiang,,,,,,
6477,lanmeilianru,,,蓝莓炼乳,,,lanmeilianru,,,,,,
4865,lanmeizhi,,,蓝莓汁,,,lanmeizhi,,,,,,
6373,lanpingqiubishalajiang,,,蓝瓶丘比沙拉酱,,,lanpingqiubishalajiang,,,,,,
5257,lansesesu,,,蓝色色素,,,lansesesu,,,,,,
6095,lanwennailuo,,,蓝纹奶酪,,,lanwennailuo,,,,,,
6491,laobingtang,,,老冰糖,,,laobingtang,,,,,,
7042,laochencu,,,老陈醋,,,laochencu,,,,,,
5006,laochou,,,老抽,,,laochou,,,,,,
6640,laocu,,,老醋,,,laocu,,,,,,
5628,laodoufu,,,老豆腐,,,laodoufu,,,,,,
4800,laoganmadoushi,,,老干妈豆豉,,,laoganmadoushi,,,,,,
5654,laoganmadoushilajiang,,,老干妈豆豉辣酱,,,laoganmadoushilajiang,,,,,,
7221,laoganmafengweidoushijiang,,,老干妈风味豆豉酱,,,laoganmafengweidoushijiang,,,,,,
4920,laoganmalajiaojiang,,,老干妈辣椒酱,,,laoganmalajiaojiang,,,,,,
7314,laoganmashuidoushi,,,老干妈水豆豉,,,laoganmashuidoushi,,,,,,
6089,laoganmayoulajiao,,,老干妈油辣椒,,,laoganmayoulajiao,,,,,,
4864,laohuanggua,,,老黄瓜,,,laohuanggua,,,,,,
7327,laojiang,,,老姜,,,laojiang,,,,,,
6665,laojiu,,,老酒,,,laojiu,,,,,,
6475,laolu,,,老卤,,,laolu,,,,,,
6410,laoluzhi,,,老卤汁,,,laoluzhi,,,,,,
6144,laomian,,,老面,,,laomian,,,,,,
6739,laomuji,,,老母鸡,,,laomuji,,,,,,
5196,laomujikouweinongtangbao,,,老母鸡口味浓汤宝,,,laomujikouweinongtangbao,,,,,,
5176,laopobingxian,,,老婆饼馅,,,laopobingxian,,,,,,
6216,laosuannai,,,老酸奶,,,laosuannai,,,,,,
6922,laosuannaijunfen,,,老酸奶菌粉,,,laosuannaijunfen,,,,,,
5993,laotancusuancai,,,老坛醋酸菜,,,laotancusuancai,,,,,,
5555,laotang,,,老汤,,,laotang,,,,,,
6776,laoya,,,老鸭,,,laoya,,,,,,
6569,laozao,,,醪糟,,,laozao,,,,,,
4808,laozaozhi,,,醪糟汁,,,laozaozhi,,,,,,
5422,laroulachang,,,腊肉腊肠,,,laroulachang,,,,,,
5264,larouyuanzhi,,,腊肉原汁,,,larouyuanzhi,,,,,,
5208,laweierkalifen,,,辣味儿咖喱粉,,,laweierkalifen,,,,,,
5715,layou,,,辣油,,,layou,,,,,,
5764,layu,,,腊鱼,,,layu,,,,,,
6200,legu,,,肋骨,,,legu,,,,,,
7088,legutiao,,,肋骨条,,,legutiao,,,,,,
5085,leiyu,,,雷鱼,,,leiyu,,,,,,
6950,lengdongdantapi,,,冷冻蛋挞皮,,,lengdongdantapi,,,,,,
7052,lengfan,,,冷饭,,,lengfan,,,,,,
6182,lengmian,,,冷面,,,lengmian,,,,,,
6403,lengshanshumi,,,冷杉树蜜,,,lengshanshumi,,,,,,
5427,lengshui,,,冷水,,,lengshui,,,,,,
5618,lepai,,,肋排,,,lepai,,,,,,
5724,liangbaikai,,,凉白开,,,liangbaikai,,,,,,
5595,liangbanjiangyou,,,凉拌酱油,,,liangbanjiangyou,,,,,,
6960,liangbanzhi,,,凉拌汁,,,liangbanzhi,,,,,,
7079,lianggaofen,,,凉糕粉,,,lianggaofen,,,,,,
6120,liangjiang,,,良姜,,,liangjiang,,,,,,
4872,liangkaishui,,,凉开水,,,liangkaishui,,,,,,
4654,liangshaiwangjia,,,晾晒网架,,,liangshaiwangjia,,,,,,
6174,liangshui,,,凉水,,,liangshui,,,,,,
7246,liannai,,,炼奶,,,liannai,,,,,,
5942,lianou,,,莲藕,,,lianou,,,,,,
5210,lianpengzi,,,莲蓬子,,,lianpengzi,,,,,,
6816,lianrongxian,,,莲蓉馅,,,lianrongxian,,,,,,
6606,lianyutou,,,鲢鱼头,,,lianyutou,,,,,,
4651,liaojiushaoxu,,,料酒少许,,,liaojiushaoxu,,,,,,
7066,liaoli,,,料理,,,liaoli,,,,,,
6345,liaoyou,,,料油,,,liaoyou,,,,,,
4959,lidunhongcha,,,立顿红茶,,,lidunhongcha,,,,,,
6543,lihao,,,黎蒿,,,lihao,,,,,,
6891,lihao1,,,藜蒿,,,lihao1,,,,,,
5873,liji,,,里脊,,,liji,,,,,,
6703,lijinjicaogulaochou,,,李锦记草菇老抽,,,lijinjicaogulaochou,,,,,,
5130,lijinjichashaojiang,,,李锦记叉烧酱,,,lijinjichashaojiang,,,,,,
6316,lijinjiciyou,,,李锦记蚝油,,,lijinjiciyou,,,,,,
5748,lijinjiguilinfengweilajiaojiang,,,李锦记桂林风味辣椒酱,,,lijinjiguilinfengweilajiaojiang,,,,,,
6977,lijinjiguyoujizhi,,,李锦记鼓油鸡汁,,,lijinjiguyoujizhi,,,,,,
4977,lijinjihaixianjiang,,,李锦记海鲜酱,,,lijinjihaixianjiang,,,,,,
4888,lijinjijiangyou,,,李锦记酱油,,,lijinjijiangyou,,,,,,
5507,lijinjijingxuanshengchou,,,李锦记精选生抽,,,lijinjijingxuanshengchou,,,,,,
5984,lijinjilushuizhi,,,李锦记卤水汁,,,lijinjilushuizhi,,,,,,
6921,lijinjisuanronglajiang,,,李锦记蒜蓉辣酱,,,lijinjisuanronglajiang,,,,,,
6192,lijinjitejixianweishengchou,,,李锦记特级鲜味生抽,,,lijinjitejixianweishengchou,,,,,,
5031,lijinjiweijixiantejixianjiangyou,,,李锦记味极鲜特级鲜酱油,,,lijinjiweijixiantejixianjiangyou,,,,,,
5692,lijinjiyipinxiantejijiangyou,,,李锦记一品鲜特级酱油,,,lijinjiyipinxiantejijiangyou,,,,,,
6256,lijinjizhengyushiyou,,,李锦记蒸鱼豉油,,,lijinjizhengyushiyou,,,,,,
5447,lijinjizhuhoujiang,,,李锦记柱候酱,,,lijinjizhuhoujiang,,,,,,
7154,lijirou1,,,里脊肉,,,lijirou1,,,,,,
4712,limai,,,藜麦,,,limai,,,,,,
5800,limaifen,,,藜麦粉,,,limaifen,,,,,,
6025,lingshu,,,苓薯,,,lingshu,,,,,,
5938,lipailinjiezhi,,,李派林喼汁,,,lipailinjiezhi,,,,,,
5121,lipuyu,,,荔浦芋,,,lipuyu,,,,,,
6485,lipuyutou,,,荔浦芋头,,,lipuyutou,,,,,,
6676,liucundangaopei,,,六寸蛋糕胚,,,liucundangaopei,,,,,,
7288,liulianhe,,,榴莲核,,,liulianhe,,,,,,
6593,liulianke,,,榴莲壳,,,liulianke,,,,,,
4944,liulianrou,,,榴莲肉,,,liulianrou,,,,,,
4834,liuyuexian,,,六月鲜,,,liuyuexian,,,,,,
6420,liuyuexiandanyanjiangyou,,,六月鲜淡盐酱油,,,liuyuexiandanyanjiangyou,,,,,,
4967,liuyuexiangjiang,,,六月香酱,,,liuyuexiangjiang,,,,,,
7371,liuyuexianhongshaojiangyou,,,六月鲜红烧酱油,,,liuyuexianhongshaojiangyou,,,,,,
5104,liuyuexianjiangyou,,,六月鲜酱油,,,liuyuexianjiangyou,,,,,,
5173,liuyuexiantejijiangyou,,,六月鲜特级酱油,,,liuyuexiantejijiangyou,,,,,,
6249,liuyuexiantejiyuanzhijiangyou,,,六月鲜特级原汁酱油,,,liuyuexiantejiyuanzhijiangyou,,,,,,
7036,liyu1,,,立鱼,,,liyu1,,,,,,
7023,lizhi1,,,梨汁,,,lizhi1,,,,,,
5070,lizifen,,,栗子粉,,,lizifen,,,,,,
4718,lizisui,,,栗子碎,,,lizisui,,,,,,
4633,lizixian,,,栗子馅,,,lizixian,,,,,,
7060,longgu,,,龙骨,,,longgu,,,,,,
4793,longhao,,,龙蒿,,,longhao,,,,,,
6777,longjingcha,,,龙井茶,,,longjingcha,,,,,,
7072,longkoufensi,,,龙口粉丝,,,longkoufensi,,,,,,
6980,longliyuliu,,,龙利鱼柳,,,longliyuliu,,,,,,
4929,longsongxie,,,龙嵩叶,,,longsongxie,,,,,,
6149,longyan,,,龙眼,,,longyan,,,,,,
6046,luchafen,,,绿茶粉,,,luchafen,,,,,,
5953,ludan,,,卤蛋,,,ludan,,,,,,
7015,ludoudianfen,,,绿豆淀粉,,,ludoudianfen,,,,,,
6627,ludoufensi,,,绿豆粉丝,,,ludoufensi,,,,,,
4911,ludousha,,,绿豆沙,,,ludousha,,,,,,
7171,ludoushaxian,,,绿豆沙馅,,,ludoushaxian,,,,,,
6601,luganlan,,,绿甘蓝,,,luganlan,,,,,,
6359,luhaijiao,,,绿海椒,,,luhaijiao,,,,,,
6465,luhuayou,,,鲁花油,,,luhuayou,,,,,,
6750,luhujiaofen,,,绿胡椒粉,,,luhujiaofen,,,,,,
4882,lujianjiao,,,绿尖椒,,,lujianjiao,,,,,,
5854,lukalijiang,,,绿咖喱酱,,,lukalijiang,,,,,,
6505,lukejidan,,,绿壳鸡蛋,,,lukejidan,,,,,,
5812,lulajiao,,,绿辣椒,,,lulajiao,,,,,,
7235,luliao,,,卤料,,,luliao,,,,,,
5177,luliaobao,,,卤料包,,,luliaobao,,,,,,
5514,luluobu,,,绿萝卜,,,luluobu,,,,,,
4674,luningmengzhi,,,绿柠檬汁,,,luningmengzhi,,,,,,
6575,luniurou,,,卤牛肉,,,luniurou,,,,,,
6051,luobumiao,,,萝卜苗,,,luobumiao,,,,,,
7112,luobusi,,,萝卜丝,,,luobusi,,,,,,
6487,luobutiao,,,萝卜条,,,luobutiao,,,,,,
6879,luolesui,,,罗勒碎,,,luolesui,,,,,,
6129,luolexie,,,罗勒叶,,,luolexie,,,,,,
5987,luoshenhua,,,洛神花,,,luoshenhua,,,,,,
7254,luosifen11,,,螺丝粉,,,luosifen11,,,,,,
6016,luowangzijiang,,,罗望子酱,,,luowangzijiang,,,,,,
6146,lurou11,,,卤肉,,,lurou11,,,,,,
6850,luroutang,,,卤肉汤,,,luroutang,,,,,,
6325,lusekeshiyongsesu,,,绿色可食用色素,,,lusekeshiyongsesu,,,,,,
6764,lusemiantuan,,,绿色面团,,,lusemiantuan,,,,,,
6380,lusesu,,,绿色素,,,lusesu,,,,,,
7142,lushui,,,卤水,,,lushui,,,,,,
4943,lushuidoufu,,,卤水豆腐,,,lushuidoufu,,,,,,
6523,lushuiliaobao,,,卤水料包,,,lushuiliaobao,,,,,,
4752,lutianjiao,,,绿甜椒,,,lutianjiao,,,,,,
4997,luxiancai,,,绿苋菜,,,luxiancai,,,,,,
7167,luzhi,,,卤汁,,,luzhi,,,,,,
6303,luzhuer,,,卤猪耳,,,luzhuer,,,,,,
4835,mairen,,,麦仁,,,mairen,,,,,,
6083,maiyatangjiang,,,麦芽糖浆,,,maiyatangjiang,,,,,,
5144,majiang,,,麻酱,,,majiang,,,,,,
6536,majiao,,,麻椒,,,majiao,,,,,,
4639,majiaofen,,,麻椒粉,,,majiaofen,,,,,,
5094,majiaoli,,,麻椒粒,,,majiaoli,,,,,,
7011,maladoufudiaoliao,,,麻辣豆腐调料,,,maladoufudiaoliao,,,,,,
7092,malafen,,,麻辣粉,,,malafen,,,,,,
4770,malahaidaisi,,,麻辣海带丝,,,malahaidaisi,,,,,,
6467,malahuasheng,,,麻辣花生,,,malahuasheng,,,,,,
4672,malahuoguodiliao,,,麻辣火锅底料,,,malahuoguodiliao,,,,,,
4728,malaxiangguodiaoliao,,,麻辣香锅调料,,,malaxiangguodiaoliao,,,,,,
4814,malaxiangguodiliao,,,麻辣香锅底料,,,malaxiangguodiliao,,,,,,
5857,malazhan,,,马拉盏,,,malazhan,,,,,,
6636,malazhengroumifen,,,麻辣蒸肉米粉,,,malazhengroumifen,,,,,,
7391,malian,,,马莲,,,malian,,,,,,
5546,mamianyu,,,马面鱼,,,mamianyu,,,,,,
5579,mangguofen,,,芒果粉,,,mangguofen,,,,,,
6235,mangguoguorou,,,芒果果肉,,,mangguoguorou,,,,,,
5236,mangguojiang,,,芒果酱,,,mangguojiang,,,,,,
6982,mangguojiang1,,,芒果浆,,,mangguojiang1,,,,,,
5577,mangguoli,,,芒果粒,,,mangguoli,,,,,,
6929,mangguoni,,,芒果泥,,,mangguoni,,,,,,
5466,mangguorou,,,芒果肉,,,mangguorou,,,,,,
5240,manyuemei1,,,蔓月梅,,,manyuemei1,,,,,,
6968,manyuemei11,,,蔓越梅,,,manyuemei11,,,,,,
4727,manyuemeiganfen,,,蔓越莓干粉,,,manyuemeiganfen,,,,,,
5644,manyuemeiguozhi,,,蔓越莓果汁,,,manyuemeiguozhi,,,,,,
5476,manyuemeixian,,,蔓越梅馅,,,manyuemeixian,,,,,,
6230,maocong,,,毛葱,,,maocong,,,,,,
5048,maoqincai,,,毛芹菜,,,maoqincai,,,,,,
7334,maqialong,,,马卡龙,,,maqialong,,,,,,
5911,masan,,,麻馓,,,masan,,,,,,
6861,masiqiapengnailuo,,,马斯卡彭奶酪,,,masiqiapengnailuo,,,,,,
4681,masiqiapengnizhishi,,,马斯卡彭尼芝士,,,masiqiapengnizhishi,,,,,,
7116,masiqiapengzhishi,,,马斯卡彭芝士,,,masiqiapengzhishi,,,,,,
7217,masulazhishi,,,马苏拉芝士,,,masulazhishi,,,,,,
6378,masulila,,,马苏里拉,,,masulila,,,,,,
5789,masulilanailuo,,,马苏里拉奶酪,,,masulilanailuo,,,,,,
7286,masulilanailuo1,,,玛苏里拉奶酪,,,masulilanailuo1,,,,,,
5825,masulilanailuosi,,,马苏里拉奶酪丝,,,masulilanailuosi,,,,,,
4778,masulilazhishi,,,马苏里拉芝士,,,masulilazhishi,,,,,,
7145,masulilazhishisui,,,马苏里拉芝士碎,,,masulilazhishisui,,,,,,
6167,masulizhishi,,,马苏里芝士,,,masulizhishi,,,,,,
6181,mati,,,马蹄,,,mati,,,,,,
7336,matifen,,,马蹄粉,,,matifen,,,,,,
5432,maya,,,麻鸭,,,maya,,,,,,
7027,mayou,,,麻油,,,mayou,,,,,,
5879,mayulanfen,,,马郁兰粉,,,mayulanfen,,,,,,
4863,meicaigan,,,梅菜干,,,meicaigan,,,,,,
5743,meicaishaorou,,,梅菜烧肉,,,meicaishaorou,,,,,,
6434,meigui,,,玫瑰,,,meigui,,,,,,
7040,meiguicha,,,玫瑰茶,,,meiguicha,,,,,,
7110,meiguidoufuru,,,玫瑰豆腐乳,,,meiguidoufuru,,,,,,
6292,meiguiguotang,,,玫瑰果糖,,,meiguiguotang,,,,,,
6911,meiguihua,,,玫瑰花,,,meiguihua,,,,,,
7337,meiguihuaban,,,玫瑰花瓣,,,meiguihuaban,,,,,,
5357,meiguihuacha,,,玫瑰花茶,,,meiguihuacha,,,,,,
6944,meiguihuajiang,,,玫瑰花酱,,,meiguihuajiang,,,,,,
5456,meiguijiang,,,玫瑰酱,,,meiguijiang,,,,,,
4947,meiguitang,,,玫瑰糖,,,meiguitang,,,,,,
5315,meiguixian,,,玫瑰馅,,,meiguixian,,,,,,
4719,meiguizhimaxian,,,玫瑰芝麻馅,,,meiguizhimaxian,,,,,,
6900,meiguodaxingren,,,美国大杏仁,,,meiguodaxingren,,,,,,
6930,meiguoxingrenpian,,,美国杏仁片,,,meiguoxingrenpian,,,,,,
5747,meihuarou,,,梅花肉,,,meihuarou,,,,,,
7211,meihuarouchaodoupao,,,梅花肉炒豆泡,,,meihuarouchaodoupao,,,,,,
5405,meijiu,,,梅酒,,,meijiu,,,,,,
6548,meijixian,,,美极鲜,,,meijixian,,,,,,
5335,meijixianjiangyou,,,美极鲜酱油,,,meijixianjiangyou,,,,,,
7146,meijixianweizhi,,,美极鲜味汁,,,meijixianweizhi,,,,,,
5898,meinaizi,,,美乃滋,,,meinaizi,,,,,,
6143,meirenjiao,,,美人椒,,,meirenjiao,,,,,,
6760,meirou,,,梅肉,,,meirou,,,,,,
5072,meishihuotui,,,美式火腿,,,meishihuotui,,,,,,
7331,meishilanganliao,,,美侍郎腌料,,,meishilanganliao,,,,,,
4998,meishilangwaxiangjiangliao,,,美侍郎瓦香酱料,,,meishilangwaxiangjiangliao,,,,,,
5009,meishitianlashalazhi,,,美式甜辣沙拉汁,,,meishitianlashalazhi,,,,,,
6852,meitourou,,,梅头肉,,,meitourou,,,,,,
4868,meizi,,,梅子,,,meizi,,,,,,
4992,mian,,,面,,,mian,,,,,,
5222,mianbaobiaomianganfen,,,面包表面干粉,,,mianbaobiaomianganfen,,,,,,
4687,mianbaogan,,,面包干,,,mianbaogan,,,,,,
4801,mianbaokang,,,面包糠,,,mianbaokang,,,,,,
6372,mianbaoyuanliaobaitang,,,面包原料白糖,,,mianbaoyuanliaobaitang,,,,,,
5858,mianbaoyuanliaodijinfen,,,面包原料低筋粉,,,mianbaoyuanliaodijinfen,,,,,,
5631,mianbaoyuanliaofaxiaofen,,,面包原料发酵粉,,,mianbaoyuanliaofaxiaofen,,,,,,
6649,mianbaoyuanliaohuangyou,,,面包原料黄油,,,mianbaoyuanliaohuangyou,,,,,,
7111,mianbaoyuanliaojidan,,,面包原料鸡蛋,,,mianbaoyuanliaojidan,,,,,,
6790,mianbaoyuanliaoniunai,,,面包原料牛奶,,,mianbaoyuanliaoniunai,,,,,,
6077,mianbaoyuanliaoshiyan,,,面包原料食盐,,,mianbaoyuanliaoshiyan,,,,,,
7292,mianbaoyuanliaoshui,,,面包原料水,,,mianbaoyuanliaoshui,,,,,,
5616,mianbaoyubanfen,,,面包预拌粉,,,mianbaoyubanfen,,,,,,
6430,mianfen,,,面粉,,,mianfen,,,,,,
6452,mianhu,,,面糊,,,mianhu,,,,,,
6254,mianjin,,,面筋,,,mianjin,,,,,,
6070,mianshatang,,,绵砂糖,,,mianshatang,,,,,,
6454,miantang,,,面糖,,,miantang,,,,,,
6836,miantuantangfen,,,面团糖粉,,,miantuantangfen,,,,,,
7115,midiexiang,,,迷迭香,,,midiexiang,,,,,,
5742,midiexianghuohujiaofen,,,迷迭香或胡椒粉,,,midiexianghuohujiaofen,,,,,,
5498,midou,,,蜜豆,,,midou,,,,,,
4779,midoufu,,,米豆腐,,,midoufu,,,,,,
5188,mifanshuding,,,蜜蕃薯丁,,,mifanshuding,,,,,,
4817,mihoutao,,,弥猴桃,,,mihoutao,,,,,,
5342,mihoutao1,,,猕猴桃,,,mihoutao1,,,,,,
5425,mihu,,,米糊,,,mihu,,,,,,
6623,mihua,,,米花,,,mihua,,,,,,
7095,mijiao,,,米椒,,,mijiao,,,,,,
5664,miju,,,蜜橘,,,miju,,,,,,
